Sensor,Volcan,Timestamp_Imagen,Estado,Snapshot,Minuto_Captura
VIIRS,PuyehueCordonCaulle,2026-01-17 18:54:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS,PuyehueCordonCaulle,2026-01-17 18:30:00,NO_EN_BLACKBOX,N/A,N/A
VIIRS,PuyehueCordonCaulle,2026-01-17 06:36:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS,PlanchonPeteroa,2026-01-19 05:54:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS,PlanchonPeteroa,2026-01-19 05:36:00,NO_EN_BLACKBOX,N/A,N/A
VIIRS,PlanchonPeteroa,2026-01-18 18:36:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS,PlanchonPeteroa,2026-01-18 18:12:00,NO_EN_BLACKBOX,N/A,N/A
VIIRS,PlanchonPeteroa,2026-01-18 06:12:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS,PlanchonPeteroa,2026-01-18 05:54:00,NO_EN_BLACKBOX,N/A,N/A
VIIRS,PlanchonPeteroa,2026-01-18 04:36:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS,PlanchonPeteroa,2026-01-17 18:54:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS,PlanchonPeteroa,2026-01-17 18:36:00,NO_EN_BLACKBOX,N/A,N/A
VIIRS,PlanchonPeteroa,2026-01-17 06:36:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS,Llaima,2026-01-19 05:54:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS,Llaima,2026-01-19 05:36:00,NO_EN_BLACKBOX,N/A,N/A
VIIRS,Llaima,2026-01-18 19:54:00,NO_EN_BLACKBOX,N/A,N/A
VIIRS,Llaima,2026-01-18 18:36:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS,Llaima,2026-01-18 18:12:00,NO_EN_BLACKBOX,N/A,N/A
VIIRS,Llaima,2026-01-18 06:18:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS,Llaima,2026-01-18 05:54:00,NO_EN_BLACKBOX,N/A,N/A
VIIRS,Llaima,2026-01-18 04:36:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS,Llaima,2026-01-17 18:54:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS,Llaima,2026-01-17 18:30:00,NO_EN_BLACKBOX,N/A,N/A
VIIRS,Chaiten,2026-01-19 06:00:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS,Chaiten,2026-01-19 05:36:00,NO_EN_BLACKBOX,N/A,N/A
VIIRS,Chaiten,2026-01-18 19:54:00,NO_EN_BLACKBOX,N/A,N/A
VIIRS,Chaiten,2026-01-18 18:36:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS,Chaiten,2026-01-18 18:12:00,NO_EN_BLACKBOX,N/A,N/A
VIIRS,Chaiten,2026-01-18 06:18:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS,Chaiten,2026-01-18 05:54:00,NO_EN_BLACKBOX,N/A,N/A
VIIRS,Chaiten,2026-01-18 04:36:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS,Chaiten,2026-01-17 20:12:00,NO_EN_BLACKBOX,N/A,N/A
VIIRS,Chaiten,2026-01-17 18:54:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS,Isluga,2026-01-19 05:48:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS,Isluga,2026-01-19 05:30:00,NO_EN_BLACKBOX,N/A,N/A
VIIRS,Isluga,2026-01-18 18:42:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS,Isluga,2026-01-18 18:18:00,NO_EN_BLACKBOX,N/A,N/A
VIIRS,Isluga,2026-01-18 06:12:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS,Isluga,2026-01-18 05:48:00,NO_EN_BLACKBOX,N/A,N/A
VIIRS,Isluga,2026-01-17 19:00:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS,Isluga,2026-01-17 18:36:00,NO_EN_BLACKBOX,N/A,N/A
VIIRS,Isluga,2026-01-17 17:18:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS,Isluga,2026-01-17 06:30:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,Chaiten,2026-01-19 06:00:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,Chaiten,2026-01-19 05:36:00,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,Chaiten,2026-01-18 19:54:00,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,Chaiten,2026-01-18 18:36:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,Chaiten,2026-01-18 18:12:00,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,Chaiten,2026-01-18 06:18:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,Chaiten,2026-01-18 05:54:00,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,Chaiten,2026-01-18 04:36:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,Chaiten,2026-01-17 20:12:00,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,Chaiten,2026-01-17 18:54:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,ChillanNevadosde,2026-01-19 05:54:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,ChillanNevadosde,2026-01-19 05:36:00,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,ChillanNevadosde,2026-01-18 18:36:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,ChillanNevadosde,2026-01-18 18:12:00,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,ChillanNevadosde,2026-01-18 06:12:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,ChillanNevadosde,2026-01-18 05:54:00,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,ChillanNevadosde,2026-01-18 04:36:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,ChillanNevadosde,2026-01-17 18:54:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,ChillanNevadosde,2026-01-17 06:36:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,ChillanNevadosde,2026-01-17 06:12:00,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,Copahue,2026-01-19 05:54:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,Copahue,2026-01-19 05:36:00,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,Copahue,2026-01-18 19:54:00,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,Copahue,2026-01-18 18:36:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,Copahue,2026-01-18 18:12:00,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,Copahue,2026-01-18 05:54:00,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,Copahue,2026-01-18 04:36:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,Copahue,2026-01-17 18:54:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,Copahue,2026-01-17 18:30:00,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,Copahue,2026-01-17 06:36:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,Isluga,2026-01-19 05:48:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,Isluga,2026-01-19 05:30:00,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,Isluga,2026-01-18 18:42:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,Isluga,2026-01-18 18:18:00,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,Isluga,2026-01-18 06:12:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,Isluga,2026-01-18 05:48:00,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,Isluga,2026-01-17 19:00:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,Isluga,2026-01-17 18:36:00,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,Isluga,2026-01-17 17:18:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,Isluga,2026-01-17 06:30:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,Lascar,2026-01-19 05:54:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,Lascar,2026-01-19 05:30:00,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,Lascar,2026-01-18 18:36:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,Lascar,2026-01-18 18:18:00,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,Lascar,2026-01-18 06:12:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,Lascar,2026-01-18 05:48:00,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,Lascar,2026-01-17 19:00:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,Lascar,2026-01-17 18:36:00,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,Lascar,2026-01-17 17:18:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,Lascar,2026-01-17 06:30:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,Lastarria,2026-01-19 05:54:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,Lastarria,2026-01-19 05:30:00,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,Lastarria,2026-01-18 18:36:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,Lastarria,2026-01-18 18:18:00,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,Lastarria,2026-01-18 06:12:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,Lastarria,2026-01-18 05:48:00,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,Lastarria,2026-01-17 18:54:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,Lastarria,2026-01-17 18:36:00,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,Lastarria,2026-01-17 17:18:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,Lastarria,2026-01-17 06:30:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,Llaima,2026-01-19 05:54:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,Llaima,2026-01-19 05:36:00,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,Llaima,2026-01-18 19:54:00,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,Llaima,2026-01-18 18:36:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,Llaima,2026-01-18 18:12:00,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,Llaima,2026-01-18 06:18:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,Llaima,2026-01-18 05:54:00,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,Llaima,2026-01-18 04:36:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,Llaima,2026-01-17 18:54:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,Llaima,2026-01-17 18:30:00,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,PlanchonPeteroa,2026-01-19 05:54:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,PlanchonPeteroa,2026-01-19 05:36:00,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,PlanchonPeteroa,2026-01-18 18:36:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,PlanchonPeteroa,2026-01-18 18:12:00,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,PlanchonPeteroa,2026-01-18 06:12:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,PlanchonPeteroa,2026-01-18 05:54:00,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,PlanchonPeteroa,2026-01-18 04:36:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,PlanchonPeteroa,2026-01-17 18:54:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,PlanchonPeteroa,2026-01-17 18:36:00,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,PlanchonPeteroa,2026-01-17 06:36:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,PuyehueCordonCaulle,2026-01-19 05:36:00,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,PuyehueCordonCaulle,2026-01-18 19:54:00,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,PuyehueCordonCaulle,2026-01-18 18:36:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,PuyehueCordonCaulle,2026-01-18 18:12:00,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,PuyehueCordonCaulle,2026-01-18 06:18:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,PuyehueCordonCaulle,2026-01-18 05:54:00,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,PuyehueCordonCaulle,2026-01-18 04:36:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,PuyehueCordonCaulle,2026-01-17 18:54:01,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,PuyehueCordonCaulle,2026-01-17 18:30:00,NO_EN_BLACKBOX,N/A,N/A
VIIRS375,PuyehueCordonCaulle,2026-01-17 06:36:01,NO_EN_BLACKBOX,N/A,N/A
MODIS,ChillanNevadosde,2026-01-19 13:40:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,ChillanNevadosde,2026-01-19 07:05:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,ChillanNevadosde,2026-01-19 02:35:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,ChillanNevadosde,2026-01-18 20:05:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,ChillanNevadosde,2026-01-18 13:00:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,ChillanNevadosde,2026-01-18 08:05:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,ChillanNevadosde,2026-01-18 02:00:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,ChillanNevadosde,2026-01-17 21:05:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,ChillanNevadosde,2026-01-17 19:25:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,ChillanNevadosde,2026-01-17 14:00:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Copahue,2026-01-19 13:40:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Copahue,2026-01-19 07:05:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Copahue,2026-01-19 02:35:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Copahue,2026-01-18 20:05:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Copahue,2026-01-18 13:00:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Copahue,2026-01-18 08:05:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Copahue,2026-01-18 06:30:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Copahue,2026-01-18 02:00:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Copahue,2026-01-17 21:05:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Copahue,2026-01-17 19:25:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Lascar,2026-01-19 13:35:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Lascar,2026-01-19 07:05:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Lascar,2026-01-19 01:05:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Lascar,2026-01-18 20:10:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Lascar,2026-01-18 12:55:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Lascar,2026-01-18 08:00:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Lascar,2026-01-18 02:00:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Lascar,2026-01-17 19:30:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Lascar,2026-01-17 13:55:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Lascar,2026-01-17 07:25:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Lastarria,2026-01-19 13:35:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Lastarria,2026-01-19 07:05:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Lastarria,2026-01-18 20:10:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Lastarria,2026-01-18 12:55:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Lastarria,2026-01-18 08:05:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Lastarria,2026-01-18 02:00:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Lastarria,2026-01-17 19:30:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Lastarria,2026-01-17 13:55:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Lastarria,2026-01-17 07:25:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Lastarria,2026-01-17 01:25:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,PlanchonPeteroa,2026-01-19 13:40:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,PlanchonPeteroa,2026-01-19 07:05:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,PlanchonPeteroa,2026-01-19 02:40:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,PlanchonPeteroa,2026-01-18 20:05:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,PlanchonPeteroa,2026-01-18 13:00:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,PlanchonPeteroa,2026-01-18 08:05:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,PlanchonPeteroa,2026-01-18 02:00:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,PlanchonPeteroa,2026-01-17 21:05:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,PlanchonPeteroa,2026-01-17 19:25:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,PlanchonPeteroa,2026-01-17 14:00:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,PuyehueCordonCaulle,2026-01-19 13:40:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,PuyehueCordonCaulle,2026-01-19 07:05:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,PuyehueCordonCaulle,2026-01-19 02:35:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,PuyehueCordonCaulle,2026-01-18 20:05:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,PuyehueCordonCaulle,2026-01-18 13:00:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,PuyehueCordonCaulle,2026-01-18 08:05:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,PuyehueCordonCaulle,2026-01-18 06:30:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,PuyehueCordonCaulle,2026-01-17 21:05:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,PuyehueCordonCaulle,2026-01-17 14:00:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,PuyehueCordonCaulle,2026-01-17 07:30:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Villarrica,2026-01-19 13:40:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Villarrica,2026-01-19 07:05:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Villarrica,2026-01-19 02:35:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Villarrica,2026-01-18 20:05:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Villarrica,2026-01-18 13:00:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Villarrica,2026-01-18 08:05:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Villarrica,2026-01-18 06:30:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Villarrica,2026-01-18 02:00:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Villarrica,2026-01-17 21:05:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Villarrica,2026-01-17 14:00:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Llaima,2026-01-19 13:40:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Llaima,2026-01-19 07:05:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Llaima,2026-01-19 02:35:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Llaima,2026-01-18 20:05:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Llaima,2026-01-18 13:00:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Llaima,2026-01-18 08:05:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Llaima,2026-01-18 06:30:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Llaima,2026-01-18 02:00:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Llaima,2026-01-17 21:05:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Llaima,2026-01-17 14:00:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Chaiten,2026-01-19 13:40:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Chaiten,2026-01-19 07:10:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Chaiten,2026-01-19 02:35:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Chaiten,2026-01-18 20:05:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Chaiten,2026-01-18 13:00:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Chaiten,2026-01-18 08:05:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Chaiten,2026-01-18 06:30:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Chaiten,2026-01-18 02:00:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Chaiten,2026-01-17 21:05:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Chaiten,2026-01-17 14:00:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Isluga,2026-01-19 13:35:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Isluga,2026-01-19 07:05:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Isluga,2026-01-19 01:05:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Isluga,2026-01-18 20:10:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Isluga,2026-01-18 12:55:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Isluga,2026-01-18 08:00:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Isluga,2026-01-18 02:00:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Isluga,2026-01-17 19:30:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Isluga,2026-01-17 13:55:00,NO_EN_BLACKBOX,N/A,N/A
MODIS,Isluga,2026-01-17 07:25:00,NO_EN_BLACKBOX,N/A,N/A
